Day of Week,Stop ID,Stop Name,Total On,Total Off,Total Activity,Cumulative Load,Wheelchair
,,,,,,,
Weekday,785946,Chambers St. (Southbound Corner Of Caroline St.),0,0,0,22,0,37.415066,-79.161808
Weekday,785947,Chambers Street (Southbound) (Corner Of 3rd St.),0,0,0,23,0,37.411924,-79.160763
Weekday,785948,Chambers Street And 2nd St. (Southbound),0,0,0,23,0,37.412735,-79.161535
Weekday,785952,Clay St. (Inbound Corner Of Eighth St.),0,0,0,25,0,37.414000,-79.145564
Weekday,785953,Clay St. (Northbound Corner Of Ninth St.),0,0,0,33,0,37.413256,-79.144867
Weekday,785954,Clay St. (Northbound Corner Of Tenth St.),0,0,0,37,0,37.412440,-79.144148
Weekday,786000,Federal St. (Eastbound Corner Of 3rd St.),0,0,0,52,1,37.416762,-79.152282
Weekday,786015,Fifth St. (Westbound Corner Of Wise St.),0,0,0,53,0,37.412658,-79.155141
Weekday,786026,Florida Ave. (Southbound Across From Winston Ridge Rd.),0,0,0,38,0,37.386948,-79.131311
Weekday,786036,Fort Ave. (Eastbound Across From Sandusky Dr.),0,0,0,11,0,37.373315,-79.192412
Weekday,786040,Fort Ave. (Eastbound Corner Of Quaker Parkway Across From Coronado Ln.),0,0,0,11,0,37.373722,-79.191103
Weekday,786052,Fort Ave. (Northbound First City Stadium Stop Across From East Grand Ave.),0,0,0,115,0,37.393440,-79.168768
Weekday,786066,Fort Ave. (Westbound Fort Hill Shopping Center Exit),0,0,0,27,0,37.372117,-79.195017
Weekday,786068,Fort Ave. (Westbound Lindsay St.),0,0,0,227,0,37.378006,-79.184524
Weekday,786085,Grace St. (Westbound Corner Of Maple St.),0,0,0,17,0,37.402106,-79.138243
Weekday,786103,Hillcrest Ave. (Eastbound Corner Of Patrick St.),0,0,0,19,0,37.412867,-79.165158
Weekday,786109,Lakeside Dr. (Eastbound Across From Ralph"s Green Grocery Stand),0,0,0,51,0,37.401564,-79.200158
Weekday,786111,Lakeside Dr. (Eastbound Across From Zip Gas),0,0,0,46,0,37.398070,-79.217919
Weekday,786112,Lakeside Dr. (Eastbound Corner Of Faculty Dr.),0,0,0,51,0,37.401695,-79.190078
Weekday,786113,Lakeside Dr. (Eastbound Corner Of Hood St.),0,0,0,53,0,37.402560,-79.179461
Weekday,786130,Lakeview Dr. (Northbound Stop In Front Of Baseball Fields),0,0,0,10,0,37.436500,-79.112408
Weekday,786134,Langhorne Ln. (Eastbound Corner Of Wilson Ave.),0,0,0,18,0,37.397002,-79.173426
Weekday,786136,Langhorne Ln. (Westbound Across From Albemarle St.),0,0,0,33,0,37.396835,-79.175112
Weekday,786143,Langhorne Rd. (Eastbound Ec Glass Student Parking Lot),0,0,0,71,0,37.410040,-79.167205
Weekday,786155,Langhorne Rd. (Westbound Corner Of Middlesex Ave.),0,0,0,115,0,37.411285,-79.169411
Weekday,786168,Long Meadows Dr. (Eastbound Corner Of Pawtucket Dr.),0,0,0,28,0,37.377393,-79.200853
Weekday,786175,Main St. (Eastbound Corner Of Buena Vista St.),0,0,0,18,0,37.403845,-79.132594
Weekday,786176,Main St. (Eastbound Corner Of Florida Ave.),0,0,0,17,0,37.405898,-79.134401
Weekday,786177,Main St. (Eastbound Corner Of Oak St.),0,0,0,17,0,37.404419,-79.133094
Weekday,786180,Main St. (Westbound Across From Oak St.),0,0,0,43,0,37.404658,-79.133121
Weekday,786190,Mayflower Dr. (Southbound Across From John Capron Rd.),0,0,0,22,0,37.373435,-79.163388
Weekday,786200,Murrel Rd. (Eastbound Entrance Of Lakeside Plaza Near Ec. Glass High Entrance),0,0,0,15,0,37.407791,-79.170741
Weekday,786204,Murrell Rd. (Westbound The Oaks Retirement Home),0,0,0,44,2,37.407676,-79.171139
Weekday,786208,Oakley Ave. (Eastbound First Stop On Oakley From Richmond St.),0,0,0,53,0,37.399626,-79.172444
Weekday,786227,Old Forest Rd. (Northbound Right Before Left Hand Turn Onto Expressway),0,0,0,51,0,37.400262,-79.223123
Weekday,786233,Old Forest Rd. (Westbound Across From Legacy Oakes Pl.),0,0,0,87,0,37.412058,-79.199225
Weekday,786238,Old Forest Rd. (Westbound Corner Of Oak Hill Ave.),0,0,0,87,0,37.411008,-79.196110
Weekday,786239,Old Forest Rd. (Westbound Corner Of Range St.),0,0,0,87,0,37.409279,-79.193171
Weekday,786251,Page St. (Eastbound Cancer Center Parking Lot),0,0,0,19,0,37.413725,-79.170794
Weekday,786259,Park Ave. (Eastbound Corner Of Park Ln.),0,0,0,81,0,37.404255,-79.164761
Weekday,786276,Pawnee Dr. (Westbound) Across From Longmeadows Dr.),0,0,0,29,0,37.378387,-79.202050
Weekday,786280,Phelps Rd. (Phelps Rd. Apartments),0,0,0,12,0,37.429258,-79.120318
Weekday,786295,Rivermont Ave. (Eastbound Corner Of Belvedere St.),0,0,0,39,0,37.437283,-79.174598
Weekday,786301,Rivermont Ave. (Eastbound Corner Of Norfolk Ave.),0,0,0,44,0,37.435065,-79.171622
Weekday,786302,Rivermont Ave. (Eastbound Corner Of Rivermont Terrace),0,0,0,34,0,37.439453,-79.184697
Weekday,786303,Rivermont Ave. (Eastbound Corner Of Rowland Dr.),0,0,0,39,0,37.437889,-79.177237
Weekday,786305,Rivermont Ave. (Eastbound In Front First Christian Church),0,0,0,34,0,37.439298,-79.182958
Weekday,786312,Rivermont Ave. (Westbound Across From Rivermont Terrace),0,0,0,77,0,37.439621,-79.184942
Weekday,786330,Rivermont Ave. (Westbound First Stop Past Pershing Ave.),0,0,0,77,0,37.439507,-79.183233
Weekday,786343,Sandusky Dr. (Southbound Across From Kanawha Rd. ),0,0,0,30,0,37.380415,-79.194859
Weekday,786344,Sandusky Dr. (Southbound Corner Of Crawford Rd.),0,0,0,30,0,37.383750,-79.194983
Weekday,786347,Seminole Dr. (Westbound Across From Branch Dr.),0,0,0,7,0,37.437483,-79.118656
Weekday,786354,South Amherst Highway Us29 (Northbound In Front Of Enterprise Rent-A-Car),0,0,0,10,0,37.454223,-79.121828
Weekday,786355,South Amherst Highway Us29 (Northbound In Front Of Executive Inn),0,0,0,10,0,37.445902,-79.119786
Weekday,786356,South Amherst Highway Us29 (Northbound In Front Of Panda House Buffet),0,0,0,10,0,37.450522,-79.120692
Weekday,786357,South Amherst Highway Us29 (Southbound Across From Williams Rd.),0,0,0,9,0,37.432061,-79.122959
Weekday,786364,South Amherst Hwy. (Southbound Corner Of Madison Cir.),0,0,0,9,0,37.424196,-79.132537
Weekday,786365,Stadium Rd. (Eastbound Econo Lodge Right Before Going Under Expressway),0,0,0,9,0,37.393946,-79.159105
Weekday,786366,Stadium Rd. (Eastbound Gospel Tabernacle Church),0,0,0,9,0,37.393622,-79.160457
Weekday,786369,Sussex St. (Northbound Corner Of Warren Ave.),0,0,0,17,0,37.393082,-79.180018
Weekday,786370,Sussex St. (Northbound Corner Of Yeardley Ave.),0,0,0,17,0,37.395548,-79.178583
Weekday,786373,Tate Springs Rd. (Eastbound Corner Of Thomson Dr.),0,0,0,18,0,37.414291,-79.171845
Weekday,786383,Tate Springs Rd. (Westbound Corner Of Thomson Dr.),0,0,0,39,0,37.414386,-79.172054
Weekday,786384,Thomas Rd. (Westbound Across From Meadowview Dr.),0,0,0,29,0,37.390823,-79.192732
Weekday,786385,Thomas Rd. (Westbound Across From Oakdale Dr.),0,0,0,30,0,37.389009,-79.195127
Weekday,786392,Timberlake Rd. (Eastbound Right Before Bethlehem Church),0,0,0,11,0,37.358668,-79.216523
Weekday,786393,Timberlake Rd. (Eastbound Right Before Leesville Rd.),0,0,0,12,0,37.362281,-79.209444
Weekday,786397,Timberlake Rd. (The Vistas Apartments Across From Roundelay Rd.),0,0,0,10,0,37.355277,-79.220640
Weekday,786398,Timberlake Rd. (Westbound Across From Misty Mountain Rd.),0,0,0,27,0,37.360408,-79.212992
Weekday,786419,Twelfth St. (Westbound Corner Of Polk St.),0,0,0,52,0,37.408214,-79.147688
Weekday,786424,Ves Rd. (Northbound Corner Of Pine Dr.),0,0,0,35,0,37.446771,-79.188533
Weekday,786425,Ves Rd. (Southbound Across From Pine Dr.),0,0,0,11,0,37.446986,-79.188692
Weekday,786426,Ves Rd. (Southbound Corner Of Ves School),0,0,0,11,0,37.452831,-79.189636
Weekday,786428,Ves Rd. (Southbound Corner of Peakland Pl.),0,0,0,11,0,37.439785,-79.190646
Weekday,786469,Woodrow St. (Outbound Corner Of Parkwood Ave.),0,0,0,7,0,37.379251,-79.136904
Weekday,786475,Yorktown Ave. (Westbound Corner Of Atherholt Rd.),0,0,0,42,0,37.410110,-79.173420
Weekday,788278,Sussex St. (Southbound Across From Perry Ave.),0,0,0,32,0,37.394234,-79.179493
Weekday,788280,Sussex St. (Southbound Midblock Between Biltmore Ave. And Oakridge Blvd.),0,0,0,32,0,37.388895,-79.181319
Weekday,788281,Sussex St. (Southbound Corner Of Biltmore Ave.),0,0,0,32,0,37.387501,-79.182417
Weekday,788290,Fort Ave. (Westbound Corner Of Heath Ave.),0,0,0,30,0,37.374073,-79.190512
Weekday,788291,Fort Ave. (Westbound Corner Of Sandusky Dr.),0,0,0,30,0,37.373562,-79.192228
Weekday,788300,Sandusky Dr. (Eastbound Corner Of Pawnee Dr.),0,0,0,12,0,37.379579,-79.196539
Weekday,788302,Sandusky Dr. (Northbound Corner Of Crawford Rd.),0,0,0,13,0,37.383931,-79.194881
Weekday,788303,Sandusky Dr. (Northbound Across From Rhonda Rd.),0,0,0,13,0,37.386631,-79.195296
Weekday,788304,Sandusky Dr. (Northbound Corner Of Oakdale Dr.),0,0,0,13,0,37.389358,-79.194755
Weekday,788305,Greenwood Dr. (Eastbound First Stop Past Meadowview Dr.),0,0,0,13,0,37.391192,-79.191665
Weekday,788315,Fifth St. (Eastbound Corner Of Wise St.),0,0,0,19,0,37.412407,-79.155364
Weekday,795561,South Amherst Hwy. US29 (Northbound stop in front of Sheetz),0,0,0,3,0,37.464489,-79.118670
Weekday,795572,Dixie Airport Rd. (Northbound Corner Of Casey Ln.),0,0,0,5,0,37.450631,-79.086035
Weekday,2331077,Amelon Rd. (INBOUND At the corner of Oakwood Dr.),0,0,0,4,0,37.466580,-79.113754
Weekday,2331078,Amelon Rd. & Oakland Dr. (Inbound),0,0,0,4,0,37.461964,-79.098465
Weekday,2331081,Dixie Airport Rd. (INBOUND corner of Hidden Stables),0,0,0,5,0,37.446668,-79.087672
Weekday,2331083,Wright Shop Rd. (INBOUND Corner of Bryant Rd.),0,0,0,5,0,37.441122,-79.090000
Weekday,2505551,Mayflower Dr./ LU Maintenance Facility,0,0,0,7,0,37.367100,-79.171219
Weekday,2505552,Mayflower Dr./Young Place INBOUND,0,0,0,7,0,37.368727,-79.167493
Weekday,2505554,Mayflower Dr./Bradley Dr. INBOUND,0,0,0,6,0,37.374656,-79.162560
Weekday,2505560,Odd Fellows Rd./Murray Pl. INBOUND,0,0,0,9,0,37.384453,-79.164682
Weekday,2505561,Mayflower Dr./Loop Rd. Westbound,0,0,0,21,0,37.370225,-79.165963
Weekday,2505562,Mayflower Dr./Young Pl. Westbound,0,0,0,21,0,37.368251,-79.168444
Weekday,2505563,Mayflower Dr. (LU Maintenance Facility) Westbound,0,0,0,21,0,37.367330,-79.170854
Weekday,2505564,Fort Ave. Lynchburg Pawn Westbound,0,0,0,52,0,37.369869,-79.197757
Weekday,3880726,PERRYMONT AVE & ALEXANDER ST,0,0,0,31,0,37.387970,-79.184710
Weekday,4147496,TIMBERLAKE RD/ACROSS FROM TI,0,0,0,26,0,37.357140,-79.219350
Weekday,4149416,MAPLE RIDGE APARTMENTS MAILB,0,0,0,16,5,37.450730,-79.182730
Weekday,4149450,AMELON RD & AMELON EXPY (INB,0,0,0,4,0,37.466630,-79.110380
Weekday,4149451,AMELON RD/ AMELON TOWNHOMES,0,0,0,4,0,37.462170,-79.102170
Weekday,4212746,7TH & CHURCH ST,0,0,0,0,0,37.417580,-79.146140
