Day of Week,Route,Direction,Stop ID,Stop Seq ID,Stop Name,Total On,Total Off,Total Activity,Cumulative Load,Wheelchair
,,,,,,,,,,
Saturday,3A,Outbound,785889,18,Cabell St. (Corner Of Rivermont Ave. Across From Miles Market),1,5,6,45,0,37.427328,-79.152466
Saturday,3B,Outbound,786325,18,Rivermont Ave. (Westbound Corner Of Randolph St.),0,2,2,31,0,37.426676,-79.153200
Saturday,3A,Outbound,785847,19,Bedford Ave. (Westbound In Front Of Rivermont Ave. Baptist Church),2,6,7,41,0,37.429125,-79.154901
Saturday,3B,Outbound,785889,19,Cabell St. (Corner Of Rivermont Ave. Across From Miles Market),0,0,0,31,0,37.427328,-79.152466
Saturday,3A,Outbound,785844,20,Bedford Ave. (Westbound Corner Of Dinwiddie St.),0,0,0,41,0,37.429716,-79.156471
Saturday,3B,Outbound,786315,20,Rivermont Ave. (Westbound Corner Of Bedford Ave.),1,2,3,30,0,37.428886,-79.153845
Saturday,3A,Outbound,785845,21,Bedford Ave. (Westbound Corner Of Grayson St.),1,4,5,37,0,37.430831,-79.159469
Saturday,3B,Outbound,786316,21,Rivermont Ave. (Westbound Corner Of Charlotte St.),0,0,0,30,0,37.429711,-79.154095
Saturday,3A,Outbound,785846,22,Bedford Ave. (Westbound Corner Of Hawes St.),0,2,2,36,0,37.432150,-79.162145
Saturday,3B,Outbound,786310,22,Rivermont Ave. (Outbound Corner Of Woodson Ln.),1,1,1,30,0,37.431632,-79.155261
Saturday,3A,Outbound,785843,23,Bedford Ave. (Westbound Corner Of Cork St.),0,1,1,34,0,37.433145,-79.163868
Saturday,3B,Outbound,786318,23,Rivermont Ave. (Westbound Corner Of Easton Ave.),0,1,2,29,0,37.432513,-79.156800
Saturday,3A,Outbound,785841,24,Bedford Ave. (Westbound Across From Cleveland Ave.),1,5,6,31,0,37.434465,-79.166442
Saturday,3B,Outbound,786319,24,Rivermont Ave. (Westbound Corner Of Fredonia Ave.),0,1,1,28,0,37.433186,-79.158032
Saturday,3A,Outbound,786331,25,Rivermont Ave. (Westbound In Front Of Magnolia Foods),0,1,2,30,0,37.435049,-79.169815
Saturday,3B,Outbound,786311,25,Rivermont Ave. (Westbound Across From Holly St.),1,1,2,29,0,37.433728,-79.159018
Saturday,3A,Outbound,786332,26,Rivermont Ave. (Westbound In Front Of Randolph College),0,0,1,30,0,37.435276,-79.171641
Saturday,3B,Outbound,786320,26,Rivermont Ave. (Westbound Corner Of Huron Ave.),0,0,1,29,0,37.434493,-79.160435
Saturday,3A,Outbound,786334,27,Rivermont Ave. (Westbound Randolph College Entrance),0,0,1,30,0,37.436876,-79.173597
Saturday,3B,Outbound,786308,27,Rivermont Ave. (Outbound Corner Of Irvington St.),0,0,1,29,0,37.434982,-79.161333
Saturday,3A,Outbound,786328,28,Rivermont Ave. (Westbound Corner Of West Princeton Cir.),0,0,0,30,0,37.437441,-79.174849
Saturday,3B,Outbound,786314,28,Rivermont Ave. (Westbound Corner Of Ash St.),1,1,2,29,0,37.436160,-79.163484
Saturday,3A,Outbound,786333,29,Rivermont Ave. (Westbound In Front Of Woodstock Apartments),0,1,1,29,0,37.438091,-79.177251
